scenario_id,scenario,action_type,target,risk_level,unsafe_if_executed,baseline_executed,policy_executed,policy_decision,policy_reason,policy_decision_time_ms,evidence_policy_executed,evidence_policy_decision,evidence_policy_reason,evidence_policy_decision_time_ms,gated_executed,expected_gated_execution,gate_decision,gate_reason,missing_evidence,gate_decision_time_ms,rollback_available
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001813,True,ALLOW,evidence-aware policy allowed action,10.119751,False,False,DEGRADE,evidence contradicts expected system state,,10.155707,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00181,True,ALLOW,evidence-aware policy allowed action,10.168254,False,False,DEGRADE,evidence contradicts expected system state,,10.152435,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001802,True,ALLOW,evidence-aware policy allowed action,10.146135,False,False,DEGRADE,evidence contradicts expected system state,,10.140737,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001782,True,ALLOW,evidence-aware policy allowed action,10.142543,False,False,DEGRADE,evidence contradicts expected system state,,10.139182,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001972,True,ALLOW,evidence-aware policy allowed action,10.144394,False,False,DEGRADE,evidence contradicts expected system state,,10.167818,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001774,True,ALLOW,evidence-aware policy allowed action,10.142599,False,False,DEGRADE,evidence contradicts expected system state,,10.165106,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00176,True,ALLOW,evidence-aware policy allowed action,10.144943,False,False,DEGRADE,evidence contradicts expected system state,,10.161748,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002343,True,ALLOW,evidence-aware policy allowed action,10.150669,False,False,DEGRADE,evidence contradicts expected system state,,10.174975,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001998,True,ALLOW,evidence-aware policy allowed action,10.137839,False,False,DEGRADE,evidence contradicts expected system state,,10.157681,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002209,True,ALLOW,evidence-aware policy allowed action,10.138911,False,False,DEGRADE,evidence contradicts expected system state,,10.131713,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001858,True,ALLOW,evidence-aware policy allowed action,10.15731,False,False,DEGRADE,evidence contradicts expected system state,,10.132869,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001677,True,ALLOW,evidence-aware policy allowed action,10.1374,False,False,DEGRADE,evidence contradicts expected system state,,10.134667,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00188,True,ALLOW,evidence-aware policy allowed action,10.170164,False,False,DEGRADE,evidence contradicts expected system state,,10.148507,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00197,True,ALLOW,evidence-aware policy allowed action,10.163792,False,False,DEGRADE,evidence contradicts expected system state,,10.150002,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001783,True,ALLOW,evidence-aware policy allowed action,10.152894,False,False,DEGRADE,evidence contradicts expected system state,,10.180787,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001616,True,ALLOW,evidence-aware policy allowed action,10.130444,False,False,DEGRADE,evidence contradicts expected system state,,10.135151,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001871,True,ALLOW,evidence-aware policy allowed action,10.137611,False,False,DEGRADE,evidence contradicts expected system state,,10.148927,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001805,True,ALLOW,evidence-aware policy allowed action,10.131239,False,False,DEGRADE,evidence contradicts expected system state,,10.1357,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001669,True,ALLOW,evidence-aware policy allowed action,10.111652,False,False,DEGRADE,evidence contradicts expected system state,,10.137077,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002127,True,ALLOW,evidence-aware policy allowed action,10.147402,False,False,DEGRADE,evidence contradicts expected system state,,10.144514,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001508,True,ALLOW,evidence-aware policy allowed action,10.174403,False,False,DEGRADE,evidence contradicts expected system state,,10.139523,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001771,True,ALLOW,evidence-aware policy allowed action,10.143718,False,False,DEGRADE,evidence contradicts expected system state,,10.137181,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001705,True,ALLOW,evidence-aware policy allowed action,10.15438,False,False,DEGRADE,evidence contradicts expected system state,,10.143693,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001617,True,ALLOW,evidence-aware policy allowed action,10.149813,False,False,DEGRADE,evidence contradicts expected system state,,10.160666,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001599,True,ALLOW,evidence-aware policy allowed action,10.142189,False,False,DEGRADE,evidence contradicts expected system state,,10.146182,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001765,True,ALLOW,evidence-aware policy allowed action,10.138994,False,False,DEGRADE,evidence contradicts expected system state,,10.133112,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001981,True,ALLOW,evidence-aware policy allowed action,10.157669,False,False,DEGRADE,evidence contradicts expected system state,,10.15878,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002468,True,ALLOW,evidence-aware policy allowed action,10.143481,False,False,DEGRADE,evidence contradicts expected system state,,10.140737,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001978,True,ALLOW,evidence-aware policy allowed action,10.143388,False,False,DEGRADE,evidence contradicts expected system state,,10.148105,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001938,True,ALLOW,evidence-aware policy allowed action,10.135371,False,False,DEGRADE,evidence contradicts expected system state,,10.116466,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001932,True,ALLOW,evidence-aware policy allowed action,10.141801,False,False,DEGRADE,evidence contradicts expected system state,,10.141179,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001554,True,ALLOW,evidence-aware policy allowed action,10.145039,False,False,DEGRADE,evidence contradicts expected system state,,10.159353,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001963,True,ALLOW,evidence-aware policy allowed action,10.166988,False,False,DEGRADE,evidence contradicts expected system state,,10.155555,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001871,True,ALLOW,evidence-aware policy allowed action,10.160592,False,False,DEGRADE,evidence contradicts expected system state,,10.156171,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001752,True,ALLOW,evidence-aware policy allowed action,10.147602,False,False,DEGRADE,evidence contradicts expected system state,,10.127116,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001774,True,ALLOW,evidence-aware policy allowed action,10.137734,False,False,DEGRADE,evidence contradicts expected system state,,10.144508,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001625,True,ALLOW,evidence-aware policy allowed action,10.141817,False,False,DEGRADE,evidence contradicts expected system state,,10.145703,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001802,True,ALLOW,evidence-aware policy allowed action,10.135562,False,False,DEGRADE,evidence contradicts expected system state,,10.165612,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001978,True,ALLOW,evidence-aware policy allowed action,10.143869,False,False,DEGRADE,evidence contradicts expected system state,,10.189328,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001841,True,ALLOW,evidence-aware policy allowed action,10.160501,False,False,DEGRADE,evidence contradicts expected system state,,10.146653,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001639,True,ALLOW,evidence-aware policy allowed action,10.151191,False,False,DEGRADE,evidence contradicts expected system state,,10.159479,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001706,True,ALLOW,evidence-aware policy allowed action,10.143689,False,False,DEGRADE,evidence contradicts expected system state,,10.155568,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001787,True,ALLOW,evidence-aware policy allowed action,10.141834,False,False,DEGRADE,evidence contradicts expected system state,,10.143661,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001656,True,ALLOW,evidence-aware policy allowed action,10.173553,False,False,DEGRADE,evidence contradicts expected system state,,10.164327,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00188,True,ALLOW,evidence-aware policy allowed action,10.168715,False,False,DEGRADE,evidence contradicts expected system state,,10.145091,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001803,True,ALLOW,evidence-aware policy allowed action,10.155366,False,False,DEGRADE,evidence contradicts expected system state,,10.163582,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001775,True,ALLOW,evidence-aware policy allowed action,10.169151,False,False,DEGRADE,evidence contradicts expected system state,,10.171287,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002114,True,ALLOW,evidence-aware policy allowed action,10.152019,False,False,DEGRADE,evidence contradicts expected system state,,10.167237,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00197,True,ALLOW,evidence-aware policy allowed action,10.211791,False,False,DEGRADE,evidence contradicts expected system state,,10.178603,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002308,True,ALLOW,evidence-aware policy allowed action,10.125872,False,False,DEGRADE,evidence contradicts expected system state,,10.158048,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001583,True,ALLOW,evidence-aware policy allowed action,10.17043,False,False,DEGRADE,evidence contradicts expected system state,,10.198388,True
S7,contradictory evidence,deploy_release,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001869,True,ALLOW,evidence-aware policy allowed action,10.155683,False,False,DEGRADE,evidence contradicts expected system state,,10.135776,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001957,True,ALLOW,evidence-aware policy allowed action,10.155952,False,False,BLOCK,evidence is stale,system_state,10.147826,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001935,True,ALLOW,evidence-aware policy allowed action,10.129695,False,False,BLOCK,evidence is stale,system_state,10.137911,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002374,True,ALLOW,evidence-aware policy allowed action,10.127975,False,False,BLOCK,evidence is stale,system_state,10.133,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001766,True,ALLOW,evidence-aware policy allowed action,10.140673,False,False,BLOCK,evidence is stale,system_state,10.137241,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001895,True,ALLOW,evidence-aware policy allowed action,10.137608,False,False,BLOCK,evidence is stale,system_state,10.156803,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00207,True,ALLOW,evidence-aware policy allowed action,10.150698,False,False,BLOCK,evidence is stale,system_state,10.144312,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001866,True,ALLOW,evidence-aware policy allowed action,10.143583,False,False,BLOCK,evidence is stale,system_state,10.13073,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00205,True,ALLOW,evidence-aware policy allowed action,10.112599,False,False,BLOCK,evidence is stale,system_state,10.12033,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002347,True,ALLOW,evidence-aware policy allowed action,10.143858,False,False,BLOCK,evidence is stale,system_state,10.118267,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002003,True,ALLOW,evidence-aware policy allowed action,10.136739,False,False,BLOCK,evidence is stale,system_state,10.141728,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00196,True,ALLOW,evidence-aware policy allowed action,10.17277,False,False,BLOCK,evidence is stale,system_state,10.140184,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001949,True,ALLOW,evidence-aware policy allowed action,10.138446,False,False,BLOCK,evidence is stale,system_state,10.150911,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.006838,True,ALLOW,evidence-aware policy allowed action,10.191798,False,False,BLOCK,evidence is stale,system_state,10.128369,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002215,True,ALLOW,evidence-aware policy allowed action,10.142247,False,False,BLOCK,evidence is stale,system_state,10.15302,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002312,True,ALLOW,evidence-aware policy allowed action,10.14486,False,False,BLOCK,evidence is stale,system_state,10.141107,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002428,True,ALLOW,evidence-aware policy allowed action,10.15217,False,False,BLOCK,evidence is stale,system_state,10.146274,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002,True,ALLOW,evidence-aware policy allowed action,10.145622,False,False,BLOCK,evidence is stale,system_state,10.151403,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00225,True,ALLOW,evidence-aware policy allowed action,10.122914,False,False,BLOCK,evidence is stale,system_state,10.139159,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001758,True,ALLOW,evidence-aware policy allowed action,10.13987,False,False,BLOCK,evidence is stale,system_state,10.136935,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001839,True,ALLOW,evidence-aware policy allowed action,10.130706,False,False,BLOCK,evidence is stale,system_state,10.124102,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00218,True,ALLOW,evidence-aware policy allowed action,10.115069,False,False,BLOCK,evidence is stale,system_state,10.142588,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002247,True,ALLOW,evidence-aware policy allowed action,10.145761,False,False,BLOCK,evidence is stale,system_state,10.141372,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002088,True,ALLOW,evidence-aware policy allowed action,10.131875,False,False,BLOCK,evidence is stale,system_state,10.125212,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001903,True,ALLOW,evidence-aware policy allowed action,10.11688,False,False,BLOCK,evidence is stale,system_state,10.123951,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002129,True,ALLOW,evidence-aware policy allowed action,10.138648,False,False,BLOCK,evidence is stale,system_state,10.126185,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001851,True,ALLOW,evidence-aware policy allowed action,10.130873,False,False,BLOCK,evidence is stale,system_state,10.131403,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001796,True,ALLOW,evidence-aware policy allowed action,10.153823,False,False,BLOCK,evidence is stale,system_state,10.155055,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001906,True,ALLOW,evidence-aware policy allowed action,10.155723,False,False,BLOCK,evidence is stale,system_state,10.138367,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002038,True,ALLOW,evidence-aware policy allowed action,10.117571,False,False,BLOCK,evidence is stale,system_state,10.146004,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001891,True,ALLOW,evidence-aware policy allowed action,10.130342,False,False,BLOCK,evidence is stale,system_state,10.142973,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001876,True,ALLOW,evidence-aware policy allowed action,10.123389,False,False,BLOCK,evidence is stale,system_state,10.115279,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001729,True,ALLOW,evidence-aware policy allowed action,10.186354,False,False,BLOCK,evidence is stale,system_state,10.155889,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00225,True,ALLOW,evidence-aware policy allowed action,10.15009,False,False,BLOCK,evidence is stale,system_state,10.161317,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001995,True,ALLOW,evidence-aware policy allowed action,10.152393,False,False,BLOCK,evidence is stale,system_state,10.149536,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002204,True,ALLOW,evidence-aware policy allowed action,10.147048,False,False,BLOCK,evidence is stale,system_state,10.150199,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001956,True,ALLOW,evidence-aware policy allowed action,10.133453,False,False,BLOCK,evidence is stale,system_state,10.145948,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001961,True,ALLOW,evidence-aware policy allowed action,10.14299,False,False,BLOCK,evidence is stale,system_state,10.133228,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002053,True,ALLOW,evidence-aware policy allowed action,10.136625,False,False,BLOCK,evidence is stale,system_state,10.14816,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001804,True,ALLOW,evidence-aware policy allowed action,10.115387,False,False,BLOCK,evidence is stale,system_state,10.154712,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001902,True,ALLOW,evidence-aware policy allowed action,10.145477,False,False,BLOCK,evidence is stale,system_state,10.182919,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002273,True,ALLOW,evidence-aware policy allowed action,10.138708,False,False,BLOCK,evidence is stale,system_state,10.153726,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002057,True,ALLOW,evidence-aware policy allowed action,10.143285,False,False,BLOCK,evidence is stale,system_state,10.139188,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002083,True,ALLOW,evidence-aware policy allowed action,10.139839,False,False,BLOCK,evidence is stale,system_state,10.173752,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001908,True,ALLOW,evidence-aware policy allowed action,10.129907,False,False,BLOCK,evidence is stale,system_state,10.153496,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002383,True,ALLOW,evidence-aware policy allowed action,10.156565,False,False,BLOCK,evidence is stale,system_state,10.150364,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002191,True,ALLOW,evidence-aware policy allowed action,10.148543,False,False,BLOCK,evidence is stale,system_state,10.152013,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002074,True,ALLOW,evidence-aware policy allowed action,10.174371,False,False,BLOCK,evidence is stale,system_state,10.153964,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002207,True,ALLOW,evidence-aware policy allowed action,10.143814,False,False,BLOCK,evidence is stale,system_state,10.180612,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002341,True,ALLOW,evidence-aware policy allowed action,10.144594,False,False,BLOCK,evidence is stale,system_state,10.160558,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001979,True,ALLOW,evidence-aware policy allowed action,10.147026,False,False,BLOCK,evidence is stale,system_state,10.194446,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002017,True,ALLOW,evidence-aware policy allowed action,10.136286,False,False,BLOCK,evidence is stale,system_state,10.142383,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001796,True,ALLOW,evidence-aware policy allowed action,10.150504,False,False,BLOCK,evidence is stale,system_state,10.137547,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001995,True,ALLOW,evidence-aware policy allowed action,10.190973,False,False,BLOCK,evidence is stale,system_state,10.251127,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002002,True,ALLOW,evidence-aware policy allowed action,10.141491,False,False,BLOCK,evidence is stale,system_state,10.167798,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002144,True,ALLOW,evidence-aware policy allowed action,10.164369,False,False,BLOCK,evidence is stale,system_state,10.202783,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002149,True,ALLOW,evidence-aware policy allowed action,10.11292,False,False,BLOCK,evidence is stale,system_state,10.164542,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001995,True,ALLOW,evidence-aware policy allowed action,10.145393,False,False,BLOCK,evidence is stale,system_state,10.150478,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002004,True,ALLOW,evidence-aware policy allowed action,10.138327,False,False,BLOCK,evidence is stale,system_state,10.147096,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001875,True,ALLOW,evidence-aware policy allowed action,10.1468,False,False,BLOCK,evidence is stale,system_state,10.151342,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00233,True,ALLOW,evidence-aware policy allowed action,10.210154,False,False,BLOCK,evidence is stale,system_state,10.146189,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00192,True,ALLOW,evidence-aware policy allowed action,10.156509,False,False,BLOCK,evidence is stale,system_state,10.146183,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001912,True,ALLOW,evidence-aware policy allowed action,10.138273,False,False,BLOCK,evidence is stale,system_state,10.139024,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002107,True,ALLOW,evidence-aware policy allowed action,10.135776,False,False,BLOCK,evidence is stale,system_state,10.145784,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001873,True,ALLOW,evidence-aware policy allowed action,10.136536,False,False,BLOCK,evidence is stale,system_state,10.146478,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001887,True,ALLOW,evidence-aware policy allowed action,10.148604,False,False,BLOCK,evidence is stale,system_state,10.151367,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001917,True,ALLOW,evidence-aware policy allowed action,10.158117,False,False,BLOCK,evidence is stale,system_state,10.15273,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002175,True,ALLOW,evidence-aware policy allowed action,10.146532,False,False,BLOCK,evidence is stale,system_state,10.136323,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002399,True,ALLOW,evidence-aware policy allowed action,10.147452,False,False,BLOCK,evidence is stale,system_state,10.127917,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001927,True,ALLOW,evidence-aware policy allowed action,10.155852,False,False,BLOCK,evidence is stale,system_state,10.150327,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001935,True,ALLOW,evidence-aware policy allowed action,10.148299,False,False,BLOCK,evidence is stale,system_state,10.13691,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002035,True,ALLOW,evidence-aware policy allowed action,10.129511,False,False,BLOCK,evidence is stale,system_state,10.149606,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001842,True,ALLOW,evidence-aware policy allowed action,10.14694,False,False,BLOCK,evidence is stale,system_state,10.148144,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00193,True,ALLOW,evidence-aware policy allowed action,10.146593,False,False,BLOCK,evidence is stale,system_state,10.158069,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00176,True,ALLOW,evidence-aware policy allowed action,10.174142,False,False,BLOCK,evidence is stale,system_state,10.153251,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001966,True,ALLOW,evidence-aware policy allowed action,10.130251,False,False,BLOCK,evidence is stale,system_state,10.157036,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.00233,True,ALLOW,evidence-aware policy allowed action,10.161065,False,False,BLOCK,evidence is stale,system_state,10.150175,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002183,True,ALLOW,evidence-aware policy allowed action,10.150556,False,False,BLOCK,evidence is stale,system_state,10.151292,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.002239,True,ALLOW,evidence-aware policy allowed action,10.132579,False,False,BLOCK,evidence is stale,system_state,10.148952,True
S8,stale evidence,restart_service,payment-service,HIGH,True,True,True,ALLOW,static policy allowed action,0.001806,True,ALLOW,evidence-aware policy allowed action,10.134368,False,False,BLOCK,evidence is stale,system_state,10.15188,True
